...1,Year,Comodity,Units,Value
Kawartha Lakes,2023E,Spring Wheat,Production ('000 tonnes),0
Muskoka,2023E,Spring Wheat,Acres seeded,NA
Muskoka,2023E,Spring Wheat,Acres harvested,NA
Muskoka,2023E,Spring Wheat,Yield (bushels/acre),NA
Muskoka,2023E,Spring Wheat,Production ('000 bushels),NA
Muskoka,2023E,Spring Wheat,Production ('000 tonnes),0
Northumberland,2023E,Spring Wheat,Acres seeded,NA
Northumberland,2023E,Spring Wheat,Acres harvested,NA
Northumberland,2023E,Spring Wheat,Yield (bushels/acre),NA
Northumberland,2023E,Spring Wheat,Production ('000 bushels),NA
Northumberland,2023E,Spring Wheat,Production ('000 tonnes),0
Parry Sound,2023E,Spring Wheat,Acres seeded,NA
Parry Sound,2023E,Spring Wheat,Acres harvested,NA
Parry Sound,2023E,Spring Wheat,Yield (bushels/acre),NA
Parry Sound,2023E,Spring Wheat,Production ('000 bushels),NA
Parry Sound,2023E,Spring Wheat,Production ('000 tonnes),0
Peterborough,2023E,Spring Wheat,Acres seeded,NA
Peterborough,2023E,Spring Wheat,Acres harvested,NA
Peterborough,2023E,Spring Wheat,Yield (bushels/acre),NA
Peterborough,2023E,Spring Wheat,Production ('000 bushels),NA
Peterborough,2023E,Spring Wheat,Production ('000 tonnes),0
Prince Edward,2023E,Spring Wheat,Acres seeded,NA
Prince Edward,2023E,Spring Wheat,Acres harvested,NA
Prince Edward,2023E,Spring Wheat,Yield (bushels/acre),NA
Prince Edward,2023E,Spring Wheat,Production ('000 bushels),NA
Prince Edward,2023E,Spring Wheat,Production ('000 tonnes),0
York,2023E,Spring Wheat,Acres seeded,NA
York,2023E,Spring Wheat,Acres harvested,NA
York,2023E,Spring Wheat,Yield (bushels/acre),NA
York,2023E,Spring Wheat,Production ('000 bushels),NA
York,2023E,Spring Wheat,Production ('000 tonnes),0
Central Ontario,2023E,Spring Wheat,Acres seeded,83.9368217470721
Central Ontario,2023E,Spring Wheat,Acres harvested,84.05621177459264
Central Ontario,2023E,Spring Wheat,Yield (bushels/acre),29.12251776696145
Central Ontario,2023E,Spring Wheat,Production ('000 bushels),2447.9285208290485
Central Ontario,2023E,Spring Wheat,Production ('000 tonnes),66.62117681333139
Frontenac,2023E,Spring Wheat,Acres seeded,52.74802606083405
Frontenac,2023E,Spring Wheat,Acres harvested,52.779385067314834
Frontenac,2023E,Spring Wheat,Yield (bushels/acre),46.57880824368312
Frontenac,2023E,Spring Wheat,Production ('000 bushels),2.45840085626997
Frontenac,2023E,Spring Wheat,Production ('000 tonnes),0.06690618485385288
Lanark,2023E,Spring Wheat,Acres seeded,805.8726203738535
Lanark,2023E,Spring Wheat,Acres harvested,806.3517163061988
Lanark,2023E,Spring Wheat,Yield (bushels/acre),56.060816587007345
Lanark,2023E,Spring Wheat,Production ('000 bushels),45.20473567246039
Lanark,2023E,Spring Wheat,Production ('000 tonnes),1.2302616936768014
Leeds and Grenville,2023E,Spring Wheat,Acres seeded,1474.0142838110844
Leeds and Grenville,2023E,Spring Wheat,Acres harvested,1474.8905938255198
Leeds and Grenville,2023E,Spring Wheat,Yield (bushels/acre),47.11350736423492
Leeds and Grenville,2023E,Spring Wheat,Production ('000 bushels),69.48726885363943
Leeds and Grenville,2023E,Spring Wheat,Production ('000 tonnes),1.89111879092204
Lennox and Addington,2023E,Spring Wheat,Acres seeded,0
Lennox and Addington,2023E,Spring Wheat,Acres harvested,0
Lennox and Addington,2023E,Spring Wheat,Yield (bushels/acre),NA
Lennox and Addington,2023E,Spring Wheat,Production ('000 bushels),0
Lennox and Addington,2023E,Spring Wheat,Production ('000 tonnes),0
Ottawa,2023E,Spring Wheat,Acres seeded,3101.876976966269
Ottawa,2023E,Spring Wheat,Acres harvested,3103.721060764042
Ottawa,2023E,Spring Wheat,Yield (bushels/acre),47.288083856588806
Ottawa,2023E,Spring Wheat,Production ('000 bushels),146.76902178887076
Ottawa,2023E,Spring Wheat,Production ('000 tonnes),3.9943670201630406
Prescott and Russell,2023E,Spring Wheat,Acres seeded,7902.3429586976235
Prescott and Russell,2023E,Spring Wheat,Acres harvested,7907.040947277696
Prescott and Russell,2023E,Spring Wheat,Yield (bushels/acre),41.91618466375178
Prescott and Russell,2023E,Spring Wheat,Production ('000 bushels),331.43298848993874
Prescott and Russell,2023E,Spring Wheat,Production ('000 tonnes),9.020057383244577
Renfrew,2023E,Spring Wheat,Acres seeded,4323.579869453031
Renfrew,2023E,Spring Wheat,Acres harvested,4326.150262684239
Renfrew,2023E,Spring Wheat,Yield (bushels/acre),55.10301648608513
Renfrew,2023E,Spring Wheat,Production ('000 bushels),238.38392924597116
Renfrew,2023E,Spring Wheat,Production ('000 tonnes),6.487696746297931
"Stormont, Dundas and Glengarry",2023E,Spring Wheat,Acres seeded,5305.2792433629975
"Stormont, Dundas and Glengarry",2023E,Spring Wheat,Acres harvested,5308.433262548154
"Stormont, Dundas and Glengarry",2023E,Spring Wheat,Yield (bushels/acre),44.2451548788
"Stormont, Dundas and Glengarry",2023E,Spring Wheat,Production ('000 bushels),234.87245186521665
"Stormont, Dundas and Glengarry",2023E,Spring Wheat,Production ('000 tonnes),6.392130738765966
Eastern Ontario,2023E,Spring Wheat,Acres seeded,22965.713978725693
Eastern Ontario,2023E,Spring Wheat,Acres harvested,22979.367228473166
Eastern Ontario,2023E,Spring Wheat,Yield (bushels/acre),46.50296877836916
Eastern Ontario,2023E,Spring Wheat,Production ('000 bushels),1068.608796772367
Eastern Ontario,2023E,Spring Wheat,Production ('000 tonnes),29.082538557924206
Algoma,2023E,Spring Wheat,Acres seeded,65.52814972585932
Algoma,2023E,Spring Wheat,Acres harvested,65.57019885587947
Algoma,2023E,Spring Wheat,Yield (bushels/acre),45.19990285231818
Algoma,2023E,Spring Wheat,Production ('000 bushels),2.963766618292937
Algoma,2023E,Spring Wheat,Production ('000 tonnes),0.0806598796617934
Cochrane,2023E,Spring Wheat,Acres seeded,159.7248649567821
Cochrane,2023E,Spring Wheat,Acres harvested,159.8273597112062
Cochrane,2023E,Spring Wheat,Yield (bushels/acre),44.500223761620354
Cochrane,2023E,Spring Wheat,Production ('000 bushels),7.112353270377663
Cochrane,2023E,Spring Wheat,Production ('000 tonnes),0.19356502477622642
Greater Sudbury,2023E,Spring Wheat,Acres seeded,0
Greater Sudbury,2023E,Spring Wheat,Acres harvested,0
Greater Sudbury,2023E,Spring Wheat,Yield (bushels/acre),0
Greater Sudbury,2023E,Spring Wheat,Production ('000 bushels),0
Greater Sudbury,2023E,Spring Wheat,Production ('000 tonnes),0
Kenora,2023E,Spring Wheat,Acres seeded,0
Kenora,2023E,Spring Wheat,Acres harvested,0
Kenora,2023E,Spring Wheat,Yield (bushels/acre),0
Kenora,2023E,Spring Wheat,Production ('000 bushels),0
Kenora,2023E,Spring Wheat,Production ('000 tonnes),0
Manitoulin,2023E,Spring Wheat,Acres seeded,73.71916844159175
Manitoulin,2023E,Spring Wheat,Acres harvested,73.76647371286441
Manitoulin,2023E,Spring Wheat,Yield (bushels/acre),0
Manitoulin,2023E,Spring Wheat,Production ('000 bushels),1.7538194512316985
Manitoulin,2023E,Spring Wheat,Production ('000 tonnes),0.04773077104375404
Nipissing,2023E,Spring Wheat,Acres seeded,1088.9959382566249
Nipissing,2023E,Spring Wheat,Acres harvested,1089.694742236147
Nipissing,2023E,Spring Wheat,Yield (bushels/acre),57.04300970060784
Nipissing,2023E,Spring Wheat,Production ('000 bushels),62.159467752077894
Nipissing,2023E,Spring Wheat,Production ('000 tonnes),1.6916902828238052
Rainy River,2023E,Spring Wheat,Acres seeded,1936.3568243991433
Rainy River,2023E,Spring Wheat,Acres harvested,1937.5993761912384
Rainy River,2023E,Spring Wheat,Yield (bushels/acre),55.250249922042606
Rainy River,2023E,Spring Wheat,Production ('000 bushels),107.05284978335978
Rainy River,2023E,Spring Wheat,Production ('000 tonnes),2.9134783851338932
Sudbury,2023E,Spring Wheat,Acres seeded,49.1461122943945
Sudbury,2023E,Spring Wheat,Acres harvested,49.177649141909605
Sudbury,2023E,Spring Wheat,Yield (bushels/acre),59.53711551722446
Sudbury,2023E,Spring Wheat,Production ('000 bushels),2.927895377827406
Sudbury,2023E,Spring Wheat,Production ('000 tonnes),0.07968363209850332
Thunder Bay,2023E,Spring Wheat,Acres seeded,289.1429606653543
Thunder Bay,2023E,Spring Wheat,Acres harvested,289.32850245156817
Thunder Bay,2023E,Spring Wheat,Yield (bushels/acre),49.33319671760397
Thunder Bay,2023E,Spring Wheat,Production ('000 bushels),14.273499927452974
Thunder Bay,2023E,Spring Wheat,Production ('000 tonnes),0.38845797755968253
Timiskaming,2023E,Spring Wheat,Acres seeded,11718.808566411211
Timiskaming,2023E,Spring Wheat,Acres harvested,11726.328475139775
Timiskaming,2023E,Spring Wheat,Yield (bushels/acre),52.26330348008771
Timiskaming,2023E,Spring Wheat,Production ('000 bushels),612.8566638034242
Timiskaming,2023E,Spring Wheat,Production ('000 tonnes),16.679094921713048
Northern Ontario,2023E,Spring Wheat,Acres seeded,15381.422585150962
Northern Ontario,2023E,Spring Wheat,Acres harvested,15391.292777440587
Northern Ontario,2023E,Spring Wheat,Yield (bushels/acre),52.69864771677238
Northern Ontario,2023E,Spring Wheat,Production ('000 bushels),811.1003159840445
Northern Ontario,2023E,Spring Wheat,Production ('000 tonnes),22.074360874810704
Ontario,2023E,Spring Wheat,Acres seeded,65100
Ontario,2023E,Spring Wheat,Acres harvested,64300
Ontario,2023E,Spring Wheat,Yield (bushels/acre),49
Ontario,2023E,Spring Wheat,Production ('000 bushels),3150.7
Ontario,2023E,Spring Wheat,Production ('000 tonnes),85.74733289788809
Brant,2022E,Spring Wheat,Acres seeded,0
Brant,2022E,Spring Wheat,Acres harvested,0
Brant,2022E,Spring Wheat,Yield (bushels/acre),0
Brant,2022E,Spring Wheat,Production ('000 bushels),0
Brant,2022E,Spring Wheat,Production ('000 tonnes),0
Chatham-Kent,2022E,Spring Wheat,Acres seeded,0
Chatham-Kent,2022E,Spring Wheat,Acres harvested,0
Chatham-Kent,2022E,Spring Wheat,Yield (bushels/acre),0
Chatham-Kent,2022E,Spring Wheat,Production ('000 bushels),0
Chatham-Kent,2022E,Spring Wheat,Production ('000 tonnes),0
Elgin,2022E,Spring Wheat,Acres seeded,0
Elgin,2022E,Spring Wheat,Acres harvested,0
Elgin,2022E,Spring Wheat,Yield (bushels/acre),0
Elgin,2022E,Spring Wheat,Production ('000 bushels),0
Elgin,2022E,Spring Wheat,Production ('000 tonnes),0
Essex,2022E,Spring Wheat,Acres seeded,0
Essex,2022E,Spring Wheat,Acres harvested,0
Essex,2022E,Spring Wheat,Yield (bushels/acre),0
Essex,2022E,Spring Wheat,Production ('000 bushels),0
Essex,2022E,Spring Wheat,Production ('000 tonnes),0
Haldimand-Norfolk,2022E,Spring Wheat,Acres seeded,321.89820028960855
Haldimand-Norfolk,2022E,Spring Wheat,Acres harvested,321.89820028960855
Haldimand-Norfolk,2022E,Spring Wheat,Yield (bushels/acre),83.04305860606159
Haldimand-Norfolk,2022E,Spring Wheat,Production ('000 bushels),26.731411111835715
Haldimand-Norfolk,2022E,Spring Wheat,Production ('000 tonnes),0.7275041125581247
Hamilton,2022E,Spring Wheat,Acres seeded,1239.650516008918
Hamilton,2022E,Spring Wheat,Acres harvested,1239.650516008918
Hamilton,2022E,Spring Wheat,Yield (bushels/acre),70.51051524488251
Hamilton,2022E,Spring Wheat,Production ('000 bushels),87.40839660737329
Hamilton,2022E,Spring Wheat,Production ('000 tonnes),2.378848155001452
Lambton,2022E,Spring Wheat,Acres seeded,342.4448939251155
Lambton,2022E,Spring Wheat,Acres harvested,342.4448939251155
Lambton,2022E,Spring Wheat,Yield (bushels/acre),27.049892289947792
Lambton,2022E,Spring Wheat,Production ('000 bushels),9.26309749591697
Lambton,2022E,Spring Wheat,Production ('000 tonnes),0.2520982336141133
Middlesex,2022E,Spring Wheat,Acres seeded,2369.718665961799
Middlesex,2022E,Spring Wheat,Acres harvested,2369.718665961799
Middlesex,2022E,Spring Wheat,Yield (bushels/acre),80.99770327241748
Middlesex,2022E,Spring Wheat,Production ('000 bushels),191.9417693446828
Middlesex,2022E,Spring Wheat,Production ('000 tonnes),5.223758146763633
Niagara,2022E,Spring Wheat,Acres seeded,308.20040453260395
Niagara,2022E,Spring Wheat,Acres harvested,308.20040453260395
Niagara,2022E,Spring Wheat,Yield (bushels/acre),94.80749190858697
Niagara,2022E,Spring Wheat,Production ('000 bushels),29.219707358948078
Niagara,2022E,Spring Wheat,Production ('000 tonnes),0.7952239102696522
Oxford,2022E,Spring Wheat,Acres seeded,486.271749373664
Oxford,2022E,Spring Wheat,Acres harvested,486.271749373664
Oxford,2022E,Spring Wheat,Yield (bushels/acre),78.94938670294586
Oxford,2022E,Spring Wheat,Production ('000 bushels),38.39085638401937
Oxford,2022E,Spring Wheat,Production ('000 tonnes),1.044819736120711
Southern Ontario,2022E,Spring Wheat,Acres seeded,5068.184430091708
Southern Ontario,2022E,Spring Wheat,Acres harvested,5068.184430091708
Southern Ontario,2022E,Spring Wheat,Yield (bushels/acre),75.56063588156493
Southern Ontario,2022E,Spring Wheat,Production ('000 bushels),382.95523830277625
Southern Ontario,2022E,Spring Wheat,Production ('000 tonnes),10.42225229432769
Bruce,2022E,Spring Wheat,Acres seeded,5034.995254215904
Bruce,2022E,Spring Wheat,Acres harvested,5034.995254215904
Bruce,2022E,Spring Wheat,Yield (bushels/acre),53.45223149150246
Bruce,2022E,Spring Wheat,Production ('000 bushels),269.1317318869648
Bruce,2022E,Spring Wheat,Production ('000 tonnes),7.32450827038333
Dufferin,2022E,Spring Wheat,Acres seeded,1386.7571674747194
Dufferin,2022E,Spring Wheat,Acres harvested,1386.7571674747194
Dufferin,2022E,Spring Wheat,Yield (bushels/acre),58.617719856830064
Dufferin,2022E,Spring Wheat,Production ('000 bushels),81.28854315248427
Dufferin,2022E,Spring Wheat,Production ('000 tonnes),2.21229433791869
Grey,2022E,Spring Wheat,Acres seeded,3493.971608939264
Grey,2022E,Spring Wheat,Acres harvested,3493.971608939264
Grey,2022E,Spring Wheat,Yield (bushels/acre),61.67763929608209
Grey,2022E,Spring Wheat,Production ('000 bushels),215.49992060690752
Grey,2022E,Spring Wheat,Production ('000 tonnes),5.864900952724464
Halton,2022E,Spring Wheat,Acres seeded,800.8727783759326
Halton,2022E,Spring Wheat,Acres harvested,800.8727783759326
Halton,2022E,Spring Wheat,Yield (bushels/acre),65.10672469281043
Halton,2022E,Spring Wheat,Production ('000 bushels),52.14220349568802
Halton,2022E,Spring Wheat,Production ('000 tonnes),1.4190671537036814
Huron,2022E,Spring Wheat,Acres seeded,2166.295220197195
Huron,2022E,Spring Wheat,Acres harvested,2166.295220197195
Huron,2022E,Spring Wheat,Yield (bushels/acre),61.995509540005045
Huron,2022E,Spring Wheat,Production ('000 bushels),134.3005759902025
Huron,2022E,Spring Wheat,Production ('000 tonnes),3.6550341821849184
Peel,2022E,Spring Wheat,Acres seeded,369.2548670790673
Peel,2022E,Spring Wheat,Acres harvested,369.2548670790673
Peel,2022E,Spring Wheat,Yield (bushels/acre),40.19294571998429
Peel,2022E,Spring Wheat,Production ('000 bushels),14.841440829348965
Peel,2022E,Spring Wheat,Production ('000 tonnes),0.4039146753034231
Perth,2022E,Spring Wheat,Acres seeded,3707.3188654738356
Perth,2022E,Spring Wheat,Acres harvested,3707.3188654738356
Perth,2022E,Spring Wheat,Yield (bushels/acre),65.96033871165112
Perth,2022E,Spring Wheat,Production ('000 bushels),244.53600807874832
Perth,2022E,Spring Wheat,Production ('000 tonnes),6.655127587599296
Simcoe,2022E,Spring Wheat,Acres seeded,1485.2251320291373
Simcoe,2022E,Spring Wheat,Acres harvested,1485.2251320291373
Simcoe,2022E,Spring Wheat,Yield (bushels/acre),52.03207439351045
Simcoe,2022E,Spring Wheat,Production ('000 bushels),77.27934456085144
Simcoe,2022E,Spring Wheat,Production ('000 tonnes),2.103182684543096
Waterloo,2022E,Spring Wheat,Acres seeded,91.90343358412342
Waterloo,2022E,Spring Wheat,Acres harvested,91.90343358412342
Waterloo,2022E,Spring Wheat,Yield (bushels/acre),55.29146224669999
Waterloo,2022E,Spring Wheat,Production ('000 bushels),5.08147522835866
Waterloo,2022E,Spring Wheat,Production ('000 tonnes),0.1382940133997024
Wellington,2022E,Spring Wheat,Acres seeded,9237.936207946977
Wellington,2022E,Spring Wheat,Acres harvested,9237.936207946977
Wellington,2022E,Spring Wheat,Yield (bushels/acre),64.22560408844325
Wellington,2022E,Spring Wheat,Production ('000 bushels),593.3120334858974
Wellington,2022E,Spring Wheat,Production ('000 tonnes),16.147181403382806
Western Ontario,2022E,Spring Wheat,Acres seeded,27774.53053531616
Western Ontario,2022E,Spring Wheat,Acres harvested,27774.53053531616
Western Ontario,2022E,Spring Wheat,Yield (bushels/acre),60.75398016790436
Western Ontario,2022E,Spring Wheat,Production ('000 bushels),1687.413277315452
Western Ontario,2022E,Spring Wheat,Production ('000 tonnes),45.923505261143404
Durham,2022E,Spring Wheat,Acres seeded,0
Durham,2022E,Spring Wheat,Acres harvested,0
Durham,2022E,Spring Wheat,Yield (bushels/acre),0
Durham,2022E,Spring Wheat,Production ('000 bushels),0
Durham,2022E,Spring Wheat,Production ('000 tonnes),0
Haliburton,2022E,Spring Wheat,Acres seeded,0
Haliburton,2022E,Spring Wheat,Acres harvested,0
Haliburton,2022E,Spring Wheat,Yield (bushels/acre),0
Haliburton,2022E,Spring Wheat,Production ('000 bushels),0
Haliburton,2022E,Spring Wheat,Production ('000 tonnes),0
Hastings,2022E,Spring Wheat,Acres seeded,0
Hastings,2022E,Spring Wheat,Acres harvested,0
Hastings,2022E,Spring Wheat,Yield (bushels/acre),0
Hastings,2022E,Spring Wheat,Production ('000 bushels),0
Hastings,2022E,Spring Wheat,Production ('000 tonnes),0
Kawartha Lakes,2022E,Spring Wheat,Acres seeded,102.26014008995372
Kawartha Lakes,2022E,Spring Wheat,Acres harvested,102.26014008995372
Kawartha Lakes,2022E,Spring Wheat,Yield (bushels/acre),51.26663694704293
Kawartha Lakes,2022E,Spring Wheat,Production ('000 bushels),5.242533476145407
Kawartha Lakes,2022E,Spring Wheat,Production ('000 tonnes),0.14267726638758468
Muskoka,2022E,Spring Wheat,Acres seeded,0
Muskoka,2022E,Spring Wheat,Acres harvested,0
Muskoka,2022E,Spring Wheat,Yield (bushels/acre),0
Muskoka,2022E,Spring Wheat,Production ('000 bushels),0
Muskoka,2022E,Spring Wheat,Production ('000 tonnes),0
Northumberland,2022E,Spring Wheat,Acres seeded,403.6584477235016
Northumberland,2022E,Spring Wheat,Acres harvested,403.6584477235016
Northumberland,2022E,Spring Wheat,Yield (bushels/acre),72.75981195117173
Northumberland,2022E,Spring Wheat,Production ('000 bushels),29.37011274886386
Northumberland,2022E,Spring Wheat,Production ('000 tonnes),0.7993172422399272
Parry Sound,2022E,Spring Wheat,Acres seeded,0
Parry Sound,2022E,Spring Wheat,Acres harvested,0
Parry Sound,2022E,Spring Wheat,Yield (bushels/acre),0
Parry Sound,2022E,Spring Wheat,Production ('000 bushels),0
Parry Sound,2022E,Spring Wheat,Production ('000 tonnes),0
Peterborough,2022E,Spring Wheat,Acres seeded,0
Peterborough,2022E,Spring Wheat,Acres harvested,0
Peterborough,2022E,Spring Wheat,Yield (bushels/acre),0
Peterborough,2022E,Spring Wheat,Production ('000 bushels),0
Peterborough,2022E,Spring Wheat,Production ('000 tonnes),0
Prince Edward,2022E,Spring Wheat,Acres seeded,0
Prince Edward,2022E,Spring Wheat,Acres harvested,0
Prince Edward,2022E,Spring Wheat,Yield (bushels/acre),0
Prince Edward,2022E,Spring Wheat,Production ('000 bushels),0
Prince Edward,2022E,Spring Wheat,Production ('000 tonnes),0
York,2022E,Spring Wheat,Acres seeded,0
York,2022E,Spring Wheat,Acres harvested,0
York,2022E,Spring Wheat,Yield (bushels/acre),0
York,2022E,Spring Wheat,Production ('000 bushels),0
York,2022E,Spring Wheat,Production ('000 tonnes),0
Central Ontario,2022E,Spring Wheat,Acres seeded,505.9185878134553
Central Ontario,2022E,Spring Wheat,Acres harvested,505.9185878134553
Central Ontario,2022E,Spring Wheat,Yield (bushels/acre),68.41544679076272
Central Ontario,2022E,Spring Wheat,Production ('000 bushels),34.612646225009264
Central Ontario,2022E,Spring Wheat,Production ('000 tonnes),0.9419945086275119
Frontenac,2022E,Spring Wheat,Acres seeded,0
